A_T,A_Ax,A_Ay,A_Az,A_Gx,A_Gy,A_Gz,B_T,B_Ax,B_Ay,B_Az,B_Gx,B_Gy,B_Gz,angle
51.6,-0.428222656,-0.484863281,-0.978515625,5.426829338,25.36585426,32.01219559,51.6,-0.941894531,0.497070313,-0.5625,22.86585426,51.89024353,11.46341419,120
51.65,-0.525878906,-0.415527344,-0.875976563,26.64634132,41.5853653,10.79268265,51.65,-0.878417969,0.520996094,-0.672851563,26.03658485,40.54878235,-1.585365891,120
51.7,-0.380371094,-0.58984375,-0.985351563,0.121951222,32.5,12.86585331,51.7,-0.685546875,0.522460938,-0.782226563,16.89024353,41.28048706,4.268292904,120
51.75,-0.496582031,-0.389648438,-0.881835938,29.93902397,18.29268265,3.658536673,51.75,-0.609863281,0.392578125,-0.744140625,7.195121765,28.65853691,10.18292713,120
51.8,-0.414550781,-0.4921875,-0.897460938,-8.231707573,-2.98780489,4.817073345,51.8,-0.54296875,0.418457031,-0.722167969,-25.9146347,41.21951294,8.780488014,120
51.85,-0.44140625,-0.37109375,-0.836425781,21.09756088,-16.70731735,-0.670731723,51.85,-0.516601563,0.411132813,-0.743652344,-3.841463327,23.59756088,9.573170662,120
51.9,-0.484863281,-0.438476563,-0.762207031,1.463414669,-25.24390221,-1.463414669,51.9,-0.526367188,0.369628906,-0.757324219,3.780487776,12.74390221,3.597560883,120
51.95,-0.526855469,-0.428222656,-0.700683594,12.6219511,-25.18292618,-2.98780489,51.95,-0.493652344,0.371582031,-0.764160156,-20.42682838,11.89024353,-3.414634228,120
52,-0.5,-0.480957031,-0.673339844,0.365853667,-24.57317162,-6.463414669,52,-0.4765625,0.429199219,-0.732421875,-20.30487823,16.46341515,0.731707335,120
52.05,-0.509277344,-0.478027344,-0.701171875,12.43902397,-20.06097603,-3.963414669,52.05,-0.49609375,0.450683594,-0.730957031,-9.207317352,12.68292713,0.304878056,120
52.1,-0.529296875,-0.464355469,-0.68359375,0.426829278,-14.02439022,-1.219512224,52.1,-0.520507813,0.429199219,-0.711914063,-3.780487776,10.42682934,1.524390221,120
52.15,-0.512207031,-0.483398438,-0.739257813,-3.658536673,-4.634146214,6.036585331,52.15,-0.554199219,0.467285156,-0.762207031,-1.890243888,10.79268265,-3.414634228,120
52.2,-0.499511719,-0.474121094,-0.720703125,-20.48780441,-3.292682886,7.439024448,52.2,-0.514160156,0.442382813,-0.711425781,2.682926893,4.390244007,-15.1219511,120
52.25,-0.467773438,-0.481933594,-0.729980469,-11.46341419,0.670731723,6.890244007,52.25,-0.520507813,0.490234375,-0.75390625,-1.951219559,-1.219512224,-16.21951294,120
52.3,-0.501464844,-0.468261719,-0.711425781,-16.03658485,-1.463414669,-1.890243888,52.3,-0.503417969,0.461425781,-0.7421875,-5.670731544,-8.597560883,-6.768292904,120
52.35,-0.513671875,-0.480957031,-0.741210938,6.890244007,-4.268292904,-0.548780501,52.35,-0.501953125,0.444824219,-0.69921875,-12.43902397,-5.914634228,-4.451219559,120
52.4,-0.510253906,-0.466796875,-0.728027344,-4.634146214,-6.158536434,-2.439024448,52.4,-0.525878906,0.471191406,-0.670410156,-18.29268265,0,2.5,120
52.45,-0.489746094,-0.458007813,-0.739257813,4.51219511,-3.353658438,3.719512224,52.45,-0.55859375,0.482910156,-0.668457031,6.768292904,-5.182926655,1.707317114,120
52.5,-0.497558594,-0.446289063,-0.7578125,-12.5,1.280487776,3.292682886,52.5,-0.600585938,0.476074219,-0.687011719,11.46341419,-4.878048897,-0.060975611,120
52.55,-0.50390625,-0.454101563,-0.759765625,-1.036585331,1.646341443,8.475609779,52.55,-0.584472656,0.448242188,-0.672363281,11.21951199,-7.01219511,-8.292682648,120
52.6,-0.506347656,-0.44921875,-0.7578125,-4.268292904,2.926829338,5.914634228,52.6,-0.569335938,0.440917969,-0.69140625,7.439024448,-5.243902206,-6.768292904,120
52.65,-0.481933594,-0.432128906,-0.783691406,-0.670731723,3.292682886,9.268292427,52.65,-0.610351563,0.431640625,-0.692382813,10.60975647,-0.426829278,-0.121951222,120
52.7,-0.48046875,-0.396484375,-0.766113281,1.280487776,-0.853658557,6.402439117,52.7,-0.56640625,0.402832031,-0.650390625,15.06097603,-1.707317114,2.317073107,120
52.75,-0.490722656,-0.3984375,-0.752441406,1.707317114,-3.109755993,4.573170662,52.75,-0.583007813,0.406738281,-0.69140625,3.902439117,0,4.756097794,120
52.8,-0.525878906,-0.395996094,-0.734863281,6.890244007,1.341463447,-0.48780489,52.8,-0.602050781,0.41015625,-0.712402344,-1.951219559,-0.914634168,2.621951103,120
52.85,-0.530761719,-0.40625,-0.758789063,-0.304878056,4.207316875,-0.548780501,52.85,-0.583984375,0.411621094,-0.731933594,-3.292682886,-2.804877996,4.939024448,120
52.9,-0.548339844,-0.369628906,-0.764648438,-0.365853667,4.878048897,-0.609756112,52.9,-0.602539063,0.380371094,-0.698242188,-1.219512224,-5.243902206,0.365853667,120
52.95,-0.528320313,-0.375,-0.777832031,-6.341463566,0.304878056,-1.341463447,52.95,-0.562988281,0.389160156,-0.689453125,-5.609755993,0.365853667,-2.804877996,120
53,-0.515136719,-0.360839844,-0.776855469,-1.402438998,-2.01219511,-3.475609779,53,-0.600585938,0.384765625,-0.688476563,-4.146341324,3.414634228,-2.804877996,120
53.05,-0.485351563,-0.400390625,-0.794921875,-7.804878235,-2.560975552,-6.707316875,53.05,-0.624023438,0.41015625,-0.649902344,-9.817072868,10.1219511,-5.792683125,120
53.1,-0.491699219,-0.410644531,-0.796875,-4.51219511,-2.439024448,-6.890244007,53.1,-0.604980469,0.438476563,-0.698242188,-6.951219559,6.158536434,-8.841463089,120
53.15,-0.499511719,-0.443847656,-0.775390625,-9.878048897,-0.182926834,-6.341463566,53.15,-0.623046875,0.435546875,-0.685058594,-5.243902206,2.682926893,-9.573170662,120
53.2,-0.5078125,-0.453613281,-0.7578125,-7.195121765,0.548780501,-5.853658676,53.2,-0.576660156,0.446289063,-0.708496094,-8.231707573,-0.48780489,-12.5,120
53.25,-0.51953125,-0.468261719,-0.754394531,-3.231707335,1.036585331,-4.329268456,53.25,-0.572753906,0.435546875,-0.678710938,-0.670731723,0.304878056,-4.939024448,120
53.3,-0.498535156,-0.459960938,-0.757324219,-4.939024448,-2.256097555,-1.158536553,53.3,-0.554199219,0.43359375,-0.689941406,-1.463414669,4.329268456,-2.621951103,120
53.35,-0.502929688,-0.449707031,-0.74609375,2.560975552,-2.195122004,2.98780489,53.35,-0.564453125,0.4375,-0.691894531,5.060975552,1.341463447,0.243902445,120
53.4,-0.506347656,-0.438476563,-0.740234375,-5.609755993,0.670731723,1.280487776,53.4,-0.578613281,0.437988281,-0.717285156,0.243902445,0.792682946,-1.402438998,120
53.45,-0.490234375,-0.439941406,-0.749023438,-2.317073107,3.048780441,1.402438998,53.45,-0.57421875,0.448730469,-0.698242188,0.426829278,-1.707317114,-2.804877996,120
53.5,-0.502441406,-0.426269531,-0.755371094,-5.914634228,3.597560883,-2.073170662,53.5,-0.578613281,0.440429688,-0.686035156,-5.060975552,-2.98780489,-3.475609779,120
53.55,-0.487304688,-0.429199219,-0.767578125,1.280487776,1.829268336,-2.439024448,53.55,-0.565917969,0.446777344,-0.690917969,-2.01219511,-3.536585331,-3.231707335,120
53.6,-0.487304688,-0.41796875,-0.762695313,-5.121951103,2.682926893,-4.756097794,53.6,-0.604003906,0.439453125,-0.662597656,-3.292682886,-2.98780489,-1.341463447,120
53.65,-0.460449219,-0.442382813,-0.782714844,-2.317073107,3.841463327,-1.768292665,53.65,-0.608886719,0.447265625,-0.674316406,-2.865853548,-2.256097555,-2.926829338,120
53.7,-0.466796875,-0.438964844,-0.788085938,-5.975609779,3.353658438,-0.48780489,53.7,-0.619140625,0.418945313,-0.647949219,-2.378048897,-4.634146214,-3.963414669,120
53.75,-0.463867188,-0.440917969,-0.791503906,-0.365853667,2.926829338,2.865853548,53.75,-0.606933594,0.445800781,-0.65234375,-0.182926834,-1.646341443,-1.158536553,120
53.8,-0.471191406,-0.43359375,-0.790039063,-5.121951103,2.317073107,6.219511986,53.8,-0.621582031,0.422851563,-0.646972656,6.707316875,-4.268292904,-0.853658557,120
53.85,-0.473632813,-0.417480469,-0.797851563,0,2.439024448,8.597560883,53.85,-0.628417969,0.430175781,-0.657226563,7.804878235,-2.256097555,-0.121951222,120
53.9,-0.469726563,-0.41015625,-0.788574219,-6.951219559,1.097561002,8.902439117,53.9,-0.615234375,0.418945313,-0.646972656,9.878048897,-2.439024448,1.768292665,120
53.95,-0.474609375,-0.384765625,-0.7734375,2.743902445,1.829268336,8.780488014,53.95,-0.62109375,0.398925781,-0.662109375,8.170731544,-1.890243888,2.256097555,120
54,-0.4921875,-0.380371094,-0.767578125,2.98780489,4.146341324,5.365853786,54,-0.614746094,0.409667969,-0.685058594,8.963414192,-3.780487776,5.731707096,120
54.05,-0.492675781,-0.376464844,-0.771484375,1.463414669,6.524390221,6.890244007,54.05,-0.621582031,0.360839844,-0.685546875,11.40243912,-5.426829338,6.158536434,120
54.1,-0.499023438,-0.352539063,-0.786132813,0,8.414633751,8.475609779,54.1,-0.625976563,0.351074219,-0.678222656,-0.304878056,-4.756097794,2.865853548,120
54.15,-0.478515625,-0.361816406,-0.802734375,-4.878048897,8.475609779,8.170731544,54.15,-0.617675781,0.384277344,-0.667480469,3.048780441,-4.146341324,2.01219511,120
54.2,-0.484375,-0.367675781,-0.808105469,-0.731707335,7.01219511,7.01219511,54.2,-0.624511719,0.394042969,-0.668457031,7.743902206,-7.804878235,1.524390221,120
54.25,-0.463867188,-0.416992188,-0.818847656,0.304878056,6.524390221,6.890244007,54.25,-0.638183594,0.402832031,-0.667480469,4.695121765,-6.402439117,1.463414669,120
54.3,-0.470214844,-0.419433594,-0.827148438,3.902439117,8.536585808,7.256097794,54.3,-0.655273438,0.416992188,-0.663574219,3.475609779,-6.463414669,5.853658676,120
54.35,-0.44140625,-0.432617188,-0.831542969,6.280488014,10.67073154,6.890244007,54.35,-0.662109375,0.470214844,-0.648925781,9.695121765,-4.634146214,10.48780441,120
54.4,-0.448730469,-0.42578125,-0.803710938,10.54878044,9.512195587,5.548780441,54.4,-0.63671875,0.416503906,-0.654296875,17.62195206,-8.658536911,13.04878044,120
54.45,-0.448242188,-0.422363281,-0.808105469,19.02439117,10,9.268292427,54.45,-0.638671875,0.385742188,-0.665527344,13.84146309,-4.451219559,20.36585426,120
54.5,-0.442382813,-0.398925781,-0.793945313,15.67073154,10.30487823,10.1219511,54.5,-0.625,0.409179688,-0.657714844,9.817072868,-1.280487776,24.57317162,120
54.55,-0.434082031,-0.422363281,-0.806152344,16.64634132,11.03658581,17.5,54.55,-0.627441406,0.379394531,-0.657714844,21.70731735,-7.134146214,21.34146309,120
54.6,-0.439941406,-0.391601563,-0.796386719,10.97560978,11.52439022,18.10975647,54.6,-0.616699219,0.392578125,-0.666015625,14.02439022,-6.585365772,20.12195206,120
54.65,-0.441894531,-0.384277344,-0.803222656,13.23170757,12.19512177,16.5853653,54.65,-0.616699219,0.41015625,-0.687988281,12.6219511,-8.597560883,19.39024353,120
54.7,-0.454589844,-0.377441406,-0.811523438,12.43902397,12.07317066,11.64634132,54.7,-0.616210938,0.388671875,-0.680175781,10.30487823,-7.621951103,19.57317162,120
54.75,-0.446289063,-0.395507813,-0.810546875,14.08536625,10.73170757,9.817072868,54.75,-0.611328125,0.399414063,-0.673339844,5.426829338,-5.304878235,19.75609779,120
54.8,-0.437988281,-0.395019531,-0.814453125,11.28048801,9.39024353,8.231707573,54.8,-0.6171875,0.398925781,-0.676757813,3.353658438,-4.390244007,16.52439117,120
54.85,-0.439941406,-0.404785156,-0.80859375,11.58536625,8.10975647,7.682926655,54.85,-0.611328125,0.411132813,-0.668457031,1.585365891,-3.597560883,15.54878044,120
54.9,-0.4453125,-0.409179688,-0.798828125,8.170731544,7.621951103,4.024390221,54.9,-0.613769531,0.423828125,-0.67578125,3.841463327,-5.304878235,13.47560978,120
54.95,-0.444824219,-0.418945313,-0.813964844,9.695121765,6.890244007,3.658536673,54.95,-0.608886719,0.402832031,-0.666503906,1.707317114,-2.926829338,12.31707287,120
55,-0.438476563,-0.418945313,-0.804199219,5.975609779,4.451219559,3.048780441,55,-0.602539063,0.430175781,-0.666992188,-5.304878235,-0.060975611,10.06097603,120
55.05,-0.4375,-0.423828125,-0.802734375,5.670731544,2.378048897,2.073170662,55.05,-0.590820313,0.444335938,-0.669921875,1.280487776,-1.219512224,7.804878235,120
55.1,-0.436523438,-0.432617188,-0.794921875,3.475609779,1.402438998,1.219512224,55.1,-0.599121094,0.430175781,-0.669921875,2.134146452,-1.280487776,7.317073345,120
55.15,-0.443359375,-0.428710938,-0.785644531,3.353658438,0.609756112,0.853658557,55.15,-0.590332031,0.430175781,-0.671386719,-2.5,1.463414669,3.963414669,120
55.2,-0.44921875,-0.426269531,-0.790039063,2.195122004,0.243902445,-0.670731723,55.2,-0.579589844,0.443847656,-0.67578125,-2.439024448,1.646341443,3.048780441,120
55.25,-0.453613281,-0.421386719,-0.799804688,0.243902445,-0.548780501,-2.98780489,55.25,-0.594238281,0.440429688,-0.672363281,1.097561002,1.463414669,1.951219559,120
55.3,-0.447265625,-0.431640625,-0.800292969,-1.585365891,-3.048780441,-3.597560883,55.3,-0.584472656,0.432128906,-0.6796875,-2.439024448,3.109755993,-2.195122004,120
55.35,-0.458496094,-0.421386719,-0.802246094,-4.756097794,-4.939024448,-5.670731544,55.35,-0.591796875,0.434570313,-0.678222656,-5.975609779,5.304878235,-5.670731544,120
55.4,-0.450195313,-0.411621094,-0.799804688,-6.219511986,-8.292682648,-8.597560883,55.4,-0.576660156,0.4375,-0.679199219,-5.548780441,8.292682648,-7.256097794,120
55.45,-0.452148438,-0.404785156,-0.788574219,-7.256097794,-10.60975647,-12.01219559,55.45,-0.58203125,0.423828125,-0.671875,-5.426829338,8.536585808,-10.85365868,120
55.5,-0.450683594,-0.416992188,-0.778808594,-11.64634132,-11.21951199,-12.80487823,55.5,-0.5859375,0.418457031,-0.67578125,-12.5,9.878048897,-16.15853691,120
55.55,-0.453613281,-0.408691406,-0.78125,-15.91463375,-11.34146309,-16.40243912,55.55,-0.592773438,0.432617188,-0.678710938,-12.6219511,10.42682934,-20.36585426,120
55.6,-0.459472656,-0.411132813,-0.792480469,-14.63414669,-13.47560978,-19.0853653,55.6,-0.565429688,0.416015625,-0.677734375,-12.86585331,10.91463375,-21.5853653,120
55.65,-0.469726563,-0.410644531,-0.791503906,-18.96341515,-14.26829243,-21.5853653,55.65,-0.59765625,0.423828125,-0.686523438,-14.32926846,12.07317066,-23.35365868,120
55.7,-0.45703125,-0.420410156,-0.812988281,-20.60975647,-15.73170757,-20.54878044,55.7,-0.600585938,0.415039063,-0.681640625,-16.95121956,15.79268265,-28.04878044,120
55.75,-0.431640625,-0.417480469,-0.809082031,-22.01219559,-17.25609779,-21.28048706,55.75,-0.607421875,0.425292969,-0.668457031,-17.37804794,15.91463375,-30.54878044,120
55.8,-0.423339844,-0.431152344,-0.800292969,-18.78048706,-17.92682838,-21.15853691,55.8,-0.600097656,0.428222656,-0.657714844,-15.60975647,15,-31.76829338,120
55.85,-0.4140625,-0.446777344,-0.782226563,-19.20731735,-16.95121956,-22.01219559,55.85,-0.606933594,0.430175781,-0.661621094,-16.15853691,13.41463375,-30.42682838,120
55.9,-0.4140625,-0.461425781,-0.796875,-17.19512177,-15.18292713,-18.59756088,55.9,-0.614746094,0.431640625,-0.650878906,-15.24390221,11.64634132,-27.43902397,120
55.95,-0.436035156,-0.444335938,-0.779785156,-17.86585426,-13.59756088,-18.23170662,55.95,-0.619140625,0.428222656,-0.654296875,-12.6219511,8.536585808,-26.34146309,120
56,-0.448242188,-0.445800781,-0.787109375,-15.54878044,-11.09756088,-16.95121956,56,-0.633789063,0.409667969,-0.668457031,-9.451219559,6.829268456,-22.5,120
56.05,-0.448242188,-0.449707031,-0.780273438,-11.28048801,-9.39024353,-13.53658581,56.05,-0.618652344,0.395019531,-0.670410156,-12.07317066,6.707316875,-20.30487823,120
56.1,-0.446289063,-0.448242188,-0.78515625,-10.06097603,-7.134146214,-11.40243912,56.1,-0.626464844,0.420410156,-0.670410156,-11.64634132,6.707316875,-16.46341515,120
56.15,-0.444824219,-0.452636719,-0.779785156,-6.707316875,-4.268292904,-8.536585808,56.15,-0.633300781,0.404296875,-0.660644531,-5.975609779,3.414634228,-13.71951199,120
56.2,-0.443359375,-0.453613281,-0.796386719,-10.30487823,-2.378048897,-5.853658676,56.2,-0.647460938,0.401367188,-0.663085938,-7.865853786,3.170731783,-12.68292713,120
56.25,-0.434082031,-0.437988281,-0.799316406,-7.439024448,-2.073170662,-4.329268456,56.25,-0.632324219,0.418945313,-0.650390625,-9.207317352,3.719512224,-9.512195587,120
56.3,-0.414550781,-0.437011719,-0.808105469,-6.524390221,-2.256097555,-4.634146214,56.3,-0.645019531,0.427734375,-0.647460938,-5.548780441,1.402438998,-6.219511986,120
56.35,-0.437988281,-0.428222656,-0.794433594,1.707317114,-2.439024448,-5.975609779,56.35,-0.640625,0.41015625,-0.630371094,-5.182926655,-2.256097555,-3.231707335,120
56.4,-0.447753906,-0.448730469,-0.787109375,0.975609779,-0.365853667,-3.414634228,56.4,-0.642578125,0.410644531,-0.6484375,-8.292682648,-1.280487776,-1.402438998,120
56.45,-0.453125,-0.443847656,-0.782714844,-0.060975611,1.890243888,-0.243902445,56.45,-0.643554688,0.416015625,-0.646972656,-3.719512224,-0.426829278,0.243902445,120
56.5,-0.444335938,-0.44140625,-0.787597656,0.792682946,3.170731783,2.682926893,56.5,-0.631835938,0.412597656,-0.659179688,2.804877996,-1.524390221,2.560975552,120
56.55,-0.449707031,-0.428222656,-0.781738281,1.341463447,4.390244007,3.170731783,56.55,-0.643066406,0.407714844,-0.647949219,0.609756112,-2.98780489,2.98780489,120
56.6,-0.444335938,-0.428222656,-0.786621094,4.329268456,5.121951103,4.329268456,56.6,-0.631347656,0.409179688,-0.650878906,-0.182926834,-2.195122004,5.365853786,120
56.65,-0.454589844,-0.413574219,-0.791015625,1.402438998,6.402439117,6.036585331,56.65,-0.640625,0.389160156,-0.647949219,3.292682886,-3.902439117,5.304878235,120
56.7,-0.448730469,-0.399414063,-0.806640625,-0.853658557,7.439024448,5.670731544,56.7,-0.651855469,0.409667969,-0.651367188,2.560975552,-3.231707335,4.329268456,120
56.75,-0.443847656,-0.39453125,-0.826171875,-2.195122004,6.585365772,3.658536673,56.75,-0.652832031,0.403320313,-0.649902344,4.51219511,-4.939024448,2.5,120
56.8,-0.438476563,-0.408691406,-0.837890625,0.365853667,5.060975552,2.439024448,56.8,-0.676269531,0.403320313,-0.638671875,-1.829268336,-2.621951103,0.426829278,120
56.85,-0.432617188,-0.429199219,-0.827148438,-1.280487776,1.829268336,2.98780489,56.85,-0.645507813,0.413574219,-0.628417969,2.195122004,-0.670731723,1.219512224,120
56.9,-0.436523438,-0.435546875,-0.815917969,2.926829338,0.182926834,4.939024448,56.9,-0.655761719,0.404296875,-0.640625,3.841463327,-0.914634168,2.804877996,120
56.95,-0.444335938,-0.434570313,-0.802734375,3.109755993,1.036585331,6.280488014,56.95,-0.654785156,0.413574219,-0.646972656,4.451219559,-0.48780489,4.51219511,120
57,-0.455078125,-0.422851563,-0.798339844,6.158536434,2.378048897,7.01219511,57,-0.643066406,0.408691406,-0.660644531,5.792683125,-1.768292665,7.378048897,120
57.05,-0.438476563,-0.426269531,-0.805664063,6.219511986,3.719512224,7.073170662,57.05,-0.649414063,0.421875,-0.647949219,3.475609779,0.365853667,8.719511986,120
57.1,-0.442871094,-0.412109375,-0.806640625,7.073170662,2.98780489,6.646341324,57.1,-0.643066406,0.403320313,-0.640625,4.756097794,-0.182926834,9.63414669,120
57.15,-0.437988281,-0.416503906,-0.807128906,8.963414192,2.317073107,6.768292904,57.15,-0.638183594,0.412597656,-0.641601563,2.682926893,0.853658557,9.512195587,120
57.2,-0.448730469,-0.415527344,-0.796875,5.48780489,2.621951103,7.195121765,57.2,-0.637695313,0.405761719,-0.642578125,5.670731544,-1.219512224,10.18292713,120
57.25,-0.453125,-0.403320313,-0.79296875,5.792683125,4.024390221,6.463414669,57.25,-0.641601563,0.407714844,-0.6640625,2.926829338,-0.365853667,7.98780489,120
57.3,-0.461914063,-0.412597656,-0.816894531,-0.48780489,2.439024448,4.695121765,57.3,-0.627929688,0.424804688,-0.647460938,3.902439117,0.853658557,7.073170662,120
57.35,-0.44140625,-0.427246094,-0.802734375,5.548780441,0.975609779,4.634146214,57.35,-0.627441406,0.412597656,-0.653320313,5.121951103,0.670731723,5,120
57.4,-0.461425781,-0.426757813,-0.797363281,4.146341324,-0.365853667,4.51219511,57.4,-0.62890625,0.421875,-0.663085938,3.536585331,1.402438998,5.243902206,120
57.45,-0.464355469,-0.42578125,-0.795410156,5,-0.121951222,5.182926655,57.45,-0.630859375,0.416503906,-0.667480469,3.780487776,2.439024448,4.939024448,120
57.5,-0.449707031,-0.407714844,-0.786621094,2.439024448,-1.097561002,5.426829338,57.5,-0.612792969,0.401367188,-0.661132813,3.597560883,3.475609779,5.243902206,120
57.55,-0.452636719,-0.411621094,-0.784179688,2.804877996,-1.219512224,6.402439117,57.55,-0.621582031,0.409667969,-0.654296875,1.463414669,3.902439117,3.780487776,120
57.6,-0.437988281,-0.398925781,-0.778808594,-0.975609779,-0.975609779,3.780487776,57.6,-0.609375,0.422851563,-0.654785156,0.731707335,4.207316875,2.560975552,120
57.65,-0.440917969,-0.415039063,-0.774902344,1.097561002,-0.243902445,2.743902445,57.65,-0.608886719,0.416015625,-0.649414063,0.548780501,1.646341443,1.646341443,120
57.7,-0.447753906,-0.421875,-0.76953125,0.48780489,0.914634168,0.304878056,57.7,-0.607421875,0.430664063,-0.650878906,-1.768292665,1.341463447,1.097561002,120
57.75,-0.447753906,-0.436035156,-0.774902344,1.097561002,2.134146452,0.792682946,57.75,-0.602050781,0.421875,-0.656738281,0.609756112,-0.609756112,2.195122004,120
57.8,-0.451660156,-0.431152344,-0.779296875,-0.365853667,3.475609779,1.829268336,57.8,-0.611328125,0.428710938,-0.66015625,-0.670731723,-1.341463447,1.158536553,120
57.85,-0.450195313,-0.434082031,-0.790039063,0.060975611,4.146341324,1.463414669,57.85,-0.613769531,0.435546875,-0.661621094,2.073170662,-2.317073107,1.951219559,120
57.9,-0.460449219,-0.441894531,-0.79296875,-0.121951222,3.292682886,1.036585331,57.9,-0.609863281,0.434570313,-0.665039063,0.670731723,-2.317073107,1.951219559,120
57.95,-0.462402344,-0.448730469,-0.798339844,1.585365891,2.621951103,1.951219559,57.95,-0.613769531,0.431640625,-0.669433594,0.426829278,-0.609756112,2.195122004,120
58,-0.4609375,-0.438964844,-0.794433594,1.219512224,0.792682946,2.865853548,58,-0.60546875,0.431152344,-0.669921875,2.5,0.609756112,2.926829338,120
58.05,-0.4609375,-0.4375,-0.797851563,1.585365891,0.121951222,3.475609779,58.05,-0.616210938,0.42578125,-0.66796875,2.560975552,0.426829278,2.682926893,120
58.1,-0.457519531,-0.424804688,-0.792480469,-0.060975611,-0.609756112,3.597560883,58.1,-0.613769531,0.416992188,-0.665527344,3.170731783,1.585365891,2.621951103,120
58.15,-0.450195313,-0.426269531,-0.785644531,0.426829278,-1.097561002,3.719512224,58.15,-0.608398438,0.425292969,-0.663574219,1.097561002,2.256097555,1.463414669,120
58.2,-0.456054688,-0.418457031,-0.764648438,-0.182926834,-0.426829278,2.98780489,58.2,-0.603027344,0.422363281,-0.657714844,2.317073107,1.158536553,1.097561002,120
58.25,-0.448242188,-0.428710938,-0.762207031,0.426829278,1.646341443,3.902439117,58.25,-0.601074219,0.420898438,-0.666503906,2.073170662,0.731707335,1.097561002,120
58.3,-0.455566406,-0.413574219,-0.769042969,-2.621951103,3.780487776,3.536585331,58.3,-0.608398438,0.420898438,-0.656738281,2.743902445,0.060975611,0.365853667,120
58.35,-0.4453125,-0.415039063,-0.790039063,-3.597560883,5.243902206,3.902439117,58.35,-0.606933594,0.421386719,-0.666992188,4.51219511,-0.792682946,-1.219512224,120
58.4,-0.448242188,-0.412109375,-0.801269531,-5.975609779,4.634146214,2.378048897,58.4,-0.608398438,0.412597656,-0.664550781,4.817073345,-2.134146452,-1.768292665,120
58.45,-0.458496094,-0.422851563,-0.809082031,-3.902439117,3.231707335,1.829268336,58.45,-0.616210938,0.416992188,-0.671386719,0.975609779,-1.829268336,-2.682926893,120
58.5,-0.465820313,-0.42578125,-0.810058594,-3.170731783,1.280487776,1.097561002,58.5,-0.611328125,0.424316406,-0.67578125,0.975609779,-1.768292665,-2.134146452,120
58.55,-0.462890625,-0.431152344,-0.807617188,-1.280487776,0.365853667,1.829268336,58.55,-0.622070313,0.413085938,-0.679199219,2.743902445,-1.036585331,-0.975609779,120
58.6,-0.462402344,-0.419921875,-0.808105469,-1.890243888,-0.792682946,2.926829338,58.6,-0.614257813,0.410644531,-0.678222656,1.341463447,1.890243888,0.243902445,120
58.65,-0.4609375,-0.4140625,-0.802734375,0.182926834,-1.280487776,3.536585331,58.65,-0.619628906,0.404785156,-0.673828125,1.707317114,1.585365891,0.182926834,120
58.7,-0.455566406,-0.407226563,-0.796875,-1.219512224,-1.036585331,2.926829338,58.7,-0.622558594,0.411132813,-0.675292969,2.621951103,2.682926893,1.524390221,120
58.75,-0.453125,-0.400878906,-0.797851563,-1.097561002,-1.158536553,3.475609779,58.75,-0.617675781,0.396484375,-0.673339844,2.195122004,2.378048897,0.731707335,120
58.8,-0.454589844,-0.394042969,-0.786132813,-1.036585331,-0.670731723,2.378048897,58.8,-0.612792969,0.398925781,-0.667480469,1.158536553,1.585365891,0.243902445,120
58.85,-0.456542969,-0.396972656,-0.788085938,0,0.609756112,1.585365891,58.85,-0.615722656,0.402832031,-0.677246094,2.317073107,0.243902445,1.158536553,120
58.9,-0.456542969,-0.400390625,-0.795898438,-1.280487776,1.463414669,1.524390221,58.9,-0.619140625,0.397460938,-0.673828125,0.853658557,-0.182926834,-0.060975611,120
58.95,-0.458007813,-0.403808594,-0.797363281,-1.036585331,1.402438998,2.317073107,58.95,-0.608886719,0.401367188,-0.672363281,0.121951222,-0.670731723,0.060975611,120
59,-0.464355469,-0.403808594,-0.795410156,-1.097561002,1.646341443,1.890243888,59,-0.617675781,0.404785156,-0.679199219,2.865853548,-0.914634168,0.731707335,120
59.05,-0.461914063,-0.409179688,-0.799804688,-0.182926834,1.585365891,2.256097555,59.05,-0.620117188,0.398925781,-0.676757813,2.256097555,-0.243902445,1.646341443,120
59.1,-0.462890625,-0.403320313,-0.802246094,-0.121951222,1.341463447,2.195122004,59.1,-0.619140625,0.400390625,-0.683105469,0.121951222,0,0.975609779,120
59.15,-0.466308594,-0.397949219,-0.802246094,0.121951222,0.914634168,2.134146452,59.15,-0.616699219,0.399902344,-0.672363281,1.463414669,0.182926834,1.768292665,120
59.2,-0.463867188,-0.397949219,-0.802246094,0.060975611,0.182926834,1.707317114,59.2,-0.605957031,0.394042969,-0.677734375,1.219512224,0.792682946,1.097561002,120
59.25,-0.463867188,-0.393066406,-0.793457031,0.304878056,0.121951222,2.01219511,59.25,-0.619628906,0.398925781,-0.681152344,0.365853667,0.304878056,1.036585331,120
59.3,-0.465332031,-0.395019531,-0.798828125,-0.609756112,1.097561002,0.975609779,59.3,-0.617675781,0.403808594,-0.682617188,-0.182926834,1.280487776,0.670731723,120
59.35,-0.462890625,-0.394042969,-0.8046875,-0.243902445,0.609756112,0.304878056,59.35,-0.608886719,0.392089844,-0.672363281,-0.060975611,1.341463447,0.426829278,120
